"","Var1","Freq"
"16423","Tespa1",3
"16424","Tet1",3
"16425","Tet2",2
"16427","Tex10",2
"16432","Tex13b",2
"16439","Tex21",2
"16443","Tex261",3
"16444","Tex264",2
"16447","Tex33",2
"16452","Tex43",2
"16460","Tex9",3
"16461","Tfam",2
"16462","Tfap2a",3
"16463","Tfap2b",3
"16464","Tfap2c",3
"16468","Tfb1m",2
"16472","Tfdp2",4
"16480","Tfip11",2
"16481","Tfpi",4
"16483","Tfpt",4
"16484","Tfr2",2
"16485","Tfrc",6
"16488","Tgfa",3
"16489","Tgfb1",2
"16491","Tgfb2",4
"16493","Tgfbi",4
"16494","Tgfbr1",3
"16495","Tgfbr2",2
"16496","Tgfbr3",2
"16497","Tgfbrap1",2
"16501","Tgm2",5
"16502","Tgm3",2
"16506","Tgoln1",4
"16507","Tgs1",3
"16510","Thada",2
"16513","Thap12",2
"16514","Thap2",2
"16515","Thap3",2
"16516","Thap4",2
"16517","Thap6",2
"16518","Thap7",3
"16520","Thbs1",3
"16521","Thbs2",2
"16526","Them4",2
"16527","Them5",3
"16530","Themis",4
"16532","Themis3",2
"16533","Thg1l",2
"16534","Thnsl1",2
"16536","Thoc1",2
"16537","Thoc2",3
"16538","Thoc3",2
"16541","Thoc7",2
"16542","Thop1",2
"16544","Thra",2
"16545","Thrap3",2
"16546","Thrb",2
"16547","Thrsp",3
"16548","Thsd1",2
"16550","Thsd7a",2
"16551","Thsd7b",2
"16554","Thumpd3",2
"16556","Thyn1",3
"16557","Tia1",5
"16559","Tial1",5
"16560","Tiam1",3
"16561","Tiam2",2
"16563","Ticrr",3
"16566","Tifab",2
"16567","Tigar",3
"16570","Tigd5",3
"16571","Timd2",2
"16573","Timeless",2
"16578","Timm17b",2
"16579","Timm22",2
"16581","Timm44",2
"16585","Timm9",2
"16588","Timp2",5
"16589","Timp3",4
"16590","Timp4",3
"16593","Tinf2",2
"16594","Tiparp",3
"16596","Tiprl",2
"16597","Tirap",2
"16600","Tjp2",4
"16606","Tktl1",2
"16611","Tle1",2
"16613","Tle3",4
"16614","Tle4",2
"16616","Tlk1",5
"16617","Tlk2",5
"16619","Tln1",3
"16620","Tln2",3
"16621","Tlnrd1",2
"16626","Tlr3",2
"16627","Tlr4",3
"16629","Tlr7",3
"16635","Tm2d2",7
"16637","Tm4sf1",3
"16644","Tm7sf3",2
"16646","Tm9sf2",3
"16647","Tm9sf3",4
"16648","Tm9sf4",2
"16649","Tma16",3
"16653","Tmbim7",2
"16654","Tmc1",2
"16659","Tmc7",2
"16661","Tmcc1",5
"16662","Tmcc2",2
"16663","Tmcc3",5
"16666","Tmco3",2
"16675","Tmed4",2
"16676","Tmed5",4
"16678","Tmed7",4
"16679","Tmed8",2
"16680","Tmed9",2
"16682","Tmeff2",3
"16687","Tmem106a",2
"16688","Tmem106b",4
"16689","Tmem106c",2
"16690","Tmem107",3
"16691","Tmem108",3
"16692","Tmem109",4
"16694","Tmem110",2
"16697","Tmem116",2
"16701","Tmem120b",2
"16704","Tmem123",2
"16705","Tmem125",2
"16708","Tmem127",2
"16710","Tmem129",2
"16713","Tmem131l",3
"16715","Tmem132c",2
"16718","Tmem134",2
"16719","Tmem135",2
"16723","Tmem140",2
"16724","Tmem141",2
"16725","Tmem143",3
"16726","Tmem144",2
"16731","Tmem150c",2
"16737","Tmem158",2
"16740","Tmem161a",3
"16745","Tmem167",7
"16747","Tmem168",4
"16749","Tmem17",2
"16750","Tmem170",2
"16753","Tmem173",2
"16754","Tmem174",2
"16755","Tmem175",2
"16756","Tmem176a",2
"16758","Tmem177",2
"16760","Tmem178b",2
"16764","Tmem183a",3
"16770","Tmem186",3
"16772","Tmem19",4
"16774","Tmem192",2
"16777","Tmem198b",2
"16779","Tmem2",2
"16780","Tmem200a",2
"16781","Tmem200c",2
"16782","Tmem201",3
"16785","Tmem204",2
"16787","Tmem206",3
"16790","Tmem209",3
"16794","Tmem214",3
"16795","Tmem215",3
"16796","Tmem216",2
"16799","Tmem219",3
"16802","Tmem229a",2
"16805","Tmem234",2
"16810","Tmem241",2
"16811","Tmem242",3
"16812","Tmem243",2
"16816","Tmem248",3
"16817","Tmem25",2
"16820","Tmem255a",4
"16823","Tmem26",2
"16825","Tmem263",2
"16826","Tmem267",2
"16827","Tmem268",3
"16830","Tmem29",3
"16831","Tmem30a",4
"16833","Tmem30c",2
"16834","Tmem33",5
"16838","Tmem38a",2
"16839","Tmem38b",2
"16840","Tmem39a",2
"16842","Tmem40",3
"16847","Tmem44",3
"16851","Tmem47",2
"16860","Tmem56",5
"16862","Tmem60",2
"16868","Tmem64",3
"16872","Tmem69",4
"16879","Tmem8",2
"16885","Tmem87b",3
"16893","Tmem9b",2
"16895","Tmie",3
"16898","Tmlhe",3
"16900","Tmod2",5
"16901","Tmod3",6
"16903","Tmpo",5
"16911","Tmprss2",4
"16918","Tmtc1",2
"16919","Tmtc2",2
"16920","Tmtc3",2
"16921","Tmtc4",2
"16924","Tmx1",2
"16925","Tmx3",3
"16926","Tmx4",3
"16929","Tnfaip1",3
"16930","Tnfaip2",2
"16933","Tnfaip8",2
"16936","Tnfrsf10b",2
"16937","Tnfrsf11a",2
"16938","Tnfrsf11b",2
"16939","Tnfrsf12a",2
"16945","Tnfrsf19",3
"16947","Tnfrsf1b",2
"16948","Tnfrsf21",2
"16949","Tnfrsf22",2
"16954","Tnfrsf9",2
"16955","Tnfsf10",3
"16956","Tnfsf11",2
"16958","Tnfsf13b",3
"16960","Tnfsf14",2
"16964","Tnik",4
"16966","Tnip2",2
"16967","Tnk1",3
"16968","Tnk2",2
"16969","Tnks",3
"16971","Tnks2",3
"16976","Tnni1",2
"16979","Tnni3k",2
"16981","Tnnt2",3
"16986","Tnpo2",3
"16987","Tnpo3",3
"16989","Tnrc18",3
"16990","Tnrc6a",6
"16992","Tnrc6c",2
"16993","Tns1",3
"16995","Tns3",2
"16996","Tns4",2
"16998","Tob1",2
"16999","Tob2",5
"17000","Toe1",2
"17001","Togaram1",2
"17003","Tollip",2
"17004","Tom1l1",2
"17005","Tom1l2",3
"17006","Tomm20",2
"17010","Tomm40l",2
"17011","Tomm7",4
"17012","Tomm70a",5
"17014","Top1",3
"17017","Top2b",3
"17019","Top3b",2
"17020","Topbp1",2
"17021","Topors",3
"17024","Tor1aip1",2
"17025","Tor1aip2",4
"17026","Tor1b",3
"17027","Tor2a",2
"17028","Tor3a",3
"17030","Tox",3
"17031","Tox2",2
"17033","Tox4",2
"17034","Tpbg",3
"17036","Tpbpa",3
"17037","Tpbpb",2
"17038","Tpcn1",3
"17040","Tpd52",3
"17042","Tpd52l2",3
"17044","Tpgs2",2
"17047","Tpi1",2
"17049","Tpm1",3
"17050","Tpm2",4
"17051","Tpm3",2
"17053","Tpmt",4
"17055","Tpp1",2
"17056","Tpp2",5
"17059","Tpr",4
"17063","Tprkb",3
"17071","Tpx2",2
"17072","Tra2a",4
"17073","Tra2b",3
"17074","Trabd",3
"17075","Trabd2b",2
"17076","Trac",3
"17077","Tradd",3
"17078","Traf1",2
"17080","Traf3",2
"17084","Traf4",2
"17085","Traf6",4
"17088","Traip",2
"17089","Trak1",4
"17090","Trak2",2
"17091","Tram1",2
"17093","Tram2",3
"17095","Trap1",2
"17100","Trappc12",4
"17101","Trappc13",4
"17104","Trappc4",2
"17105","Trappc5",2
"17106","Trappc6a",2
"17108","Trappc9",2
"17109","Trat1",2
"17113","Trbv13-2",2
"17117","Trdc",2
"17118","Trdmt1",2
"17119","Trdn",6
"17121","Trem1",2
"17125","Treml2",3
"17127","Trerf1",2
"17131","Trhr",2
"17134","Trib1",2
"17135","Trib2",2
"17136","Trib3",2
"17137","Tril",2
"17140","Trim12a",2
"17143","Trim14",2
"17145","Trim16",2
"17146","Trim17",2
"17147","Trim2",6
"17148","Trim21",2
"17149","Trim23",3
"17150","Trim24",2
"17151","Trim25",3
"17152","Trim26",2
"17153","Trim27",6
"17154","Trim28",2
"17157","Trim30a",2
"17159","Trim30d",2
"17162","Trim33",2
"17164","Trim35",3
"17165","Trim36",2
"17166","Trim37",4
"17171","Trim44",3
"17177","Trim59",2
"17179","Trim60",2
"17187","Trim7",2
"17188","Trim71",2
"17190","Trim8",2
"17192","Trim9",4
"17194","Trio",7
"17197","Trip11",5
"17198","Trip12",7
"17199","Trip13",3
"17200","Trip4",5
"17206","Trmt1",3
"17207","Trmt10a",3
"17210","Trmt11",2
"17213","Trmt13",4
"17214","Trmt1l",3
"17215","Trmt2a",5
"17219","Trmt6",2
"17222","Trmt9b",2
"17224","Trnau1ap",2
"17226","Trnt1",2
"17227","Tro",2
"17229","Trove2",4
"17230","Trp53",3
"17231","Trp53bp1",3
"17232","Trp53bp2",2
"17235","Trp53inp1",2
"17238","Trp53rkb",2
"17240","Trp63",4
"17241","Trp73",2
"17243","Trpc1",2
"17245","Trpc4",3
"17247","Trpc5",2
"17251","Trpm1",4
"17252","Trpm2",2
"17253","Trpm3",2
"17255","Trpm5",3
"17256","Trpm6",2
"17257","Trpm7",4
"17259","Trps1",4
"17266","Trub1",2
"17267","Trub2",3
"17269","Tsc1",3
"17271","Tsc22d1",5
"17272","Tsc22d2",2
"17274","Tsc22d4",2
"17275","Tsen2",2
"17277","Tsfm",2
"17279","Tsga10",2
"17283","Tshr",3
"17284","Tshz1",2
"17285","Tshz2",3
"17291","Tsn",4
"17292","Tsnax",2
"17294","Tspan1",2
"17296","Tspan11",4
"17298","Tspan13",2
"17301","Tspan17",2
"17302","Tspan18",3
"17303","Tspan2",3
"17305","Tspan31",2
"17306","Tspan32",2
"17307","Tspan33",4
"17309","Tspan5",3
"17310","Tspan6",2
"17311","Tspan7",2
"17312","Tspan8",3
"17313","Tspan9",2
"17314","Tspo",3
"17318","Tspyl1",2
"17320","Tspyl3",2
"17324","Tsr2",2
"17329","Tssk4",2
"17337","Ttbk1",2
"17338","Ttbk2",2
"17339","Ttc1",2
"17341","Ttc13",3
"17342","Ttc14",9
"17345","Ttc19",3
"17346","Ttc21a",3
"17347","Ttc21b",2
"17354","Ttc28",4
"17356","Ttc3",5
"17358","Ttc30a2",2
"17364","Ttc37",2
"17368","Ttc39b",5
"17369","Ttc39c",3
"17371","Ttc4",2
"17374","Ttc6",2
"17375","Ttc7",3
"17376","Ttc7b",2
"17378","Ttc9",2
"17380","Ttc9c",4
"17381","Ttf1",2
"17382","Ttf2",2
"17384","Tti2",4
"17385","Ttk",2
"17386","Ttl",5
"17387","Ttll1",3
"17388","Ttll10",7
"17390","Ttll12",2
"17391","Ttll13",2
"17392","Ttll3",3
"17393","Ttll4",4
"17394","Ttll5",3
"17396","Ttll7",2
"17397","Ttll9",4
"17398","Ttn",6
"17400","Ttpal",4
"17401","Ttr",4
"17402","Ttyh1",4
"17403","Ttyh2",3
"17405","Tub",2
"17409","Tuba4a",3
"17410","Tuba8",2
"17413","Tubb2a-ps2",2
"17417","Tubb5",2
"17420","Tube1",2
"17425","Tubgcp4",4
"17426","Tubgcp5",2
"17433","Tulp3",3
"17434","Tulp4",3
"17435","Tunar",2
"17441","Tut4",2
"17442","Tut7",3
"17445","Twf1",2
"17446","Twf2",2
"17449","Twistnb",2
"17451","Twsg1",3
"17453","Txlna",3
"17454","Txlnb",2
"17456","Txn2",3
"17457","Txndc11",2
"17459","Txndc15",2
"17461","Txndc17",4
"17463","Txndc5",2
"17466","Txnip",2
"17467","Txnl1",3
"17470","Txnrd1",3
"17471","Txnrd2",4
"17472","Txnrd3",3
"17474","Tyms",3
"17476","Tyr",3
"17477","Tyro3",2
"17479","Tyrp1",2
"17480","Tysnd1",2
"17481","Tyw1",2
"17485","U2surp",5
"17488","Uap1",5
"17489","Uap1l1",2
"17490","Uba1",2
"17491","Uba2",4
"17492","Uba3",3
"17493","Uba5",2
"17494","Uba6",3
"17495","Uba7",2
"17497","Ubac2",2
"17499","Ubap1",3
"17501","Ubap2l",5
"17503","Ubash3b",3
"17504","Ubc",5
"17506","Ube2a",3
"17507","Ube2b",3
"17510","Ube2d-ps",2
"17512","Ube2d2a",2
"17514","Ube2d3",5
"17515","Ube2e1",2
"17517","Ube2e3",2
"17518","Ube2f",4
"17519","Ube2g1",2
"17520","Ube2g2",2
"17521","Ube2h",3
"17522","Ube2i",2
"17523","Ube2j1",2
"17524","Ube2k",4
"17525","Ube2l3",3
"17527","Ube2m",2
"17530","Ube2q1",2
"17533","Ube2r2",2
"17534","Ube2s",2
"17535","Ube2t",2
"17537","Ube2v2",2
"17538","Ube2w",3
"17539","Ube2z",2
"17540","Ube3a",8
"17542","Ube3c",3
"17543","Ube4a",3
"17544","Ube4b",3
"17546","Ubfd1",4
"17549","Ubl4a",2
"17550","Ubl4b",2
"17551","Ubl5",2
"17553","Ubn1",2
"17554","Ubn2",3
"17555","Ubox5",3
"17556","Ubp1",2
"17557","Ubqln1",2
"17558","Ubqln2",2
"17560","Ubqln4",2
"17563","Ubr1",3
"17564","Ubr2",3
"17565","Ubr3",5
"17567","Ubr5",2
"17568","Ubr7",2
"17570","Ubtf",2
"17573","Ubxn10",3
"17574","Ubxn11",3
"17576","Ubxn2b",2
"17577","Ubxn4",3
"17579","Ubxn7",2
"17583","Uchl5",2
"17584","Uck2",3
"17586","Ucma",2
"17590","Ucp2",2
"17591","Ucp3",2
"17594","Ufd1",2
"17596","Ufm1",2
"17598","Ugcg",3
"17602","Ugp2",5
"17605","Ugt2b34",2
"17611","Ugt3a1",2
"17613","Ugt8a",2
"17614","Uhmk1",3
"17615","Uhrf1",2
"17617","Uhrf1bp1l",2
"17618","Uhrf2",2
"17620","Ulk1",2
"17621","Ulk2",3
"17623","Ulk4",2
"17624","Umad1",2
"17625","Umod",2
"17627","Umps",3
"17629","Unc119b",2
"17631","Unc13b",2
"17632","Unc13c",3
"17634","Unc45a",3
"17637","Unc50",3
"17639","Unc5b",2
"17640","Unc5c",2
"17646","Ung",2
"17655","Upk1b",3
"17658","Upk3b",2
"17661","Upp2",3
"17662","Uqcc1",3
"17665","Uqcr10",2
"17667","Uqcrc2",2
"17669","Uqcrh",2
"17670","Uqcrq",2
"17671","Urah",2
"17672","Urb1",2
"17674","Urgcp",4
"17675","Uri1",3
"17676","Urm1",5
"17677","Uroc1",2
"17678","Urod",2
"17679","Uros",2
"17681","Use1",3
"17686","Ush2a",2
"17690","Usp1",2
"17693","Usp12",3
"17694","Usp13",2
"17695","Usp14",2
"17696","Usp15",5
"17697","Usp16",2
"17699","Usp19",4
"17700","Usp2",2
"17701","Usp20",4
"17703","Usp22",2
"17704","Usp24",3
"17705","Usp25",2
"17707","Usp27x",2
"17709","Usp29",2
"17710","Usp3",5
"17711","Usp30",2
"17712","Usp31",4
"17713","Usp32",3
"17715","Usp34",3
"17716","Usp36",3
"17717","Usp37",2
"17719","Usp39",2
"17721","Usp40",3
"17722","Usp42",2
"17723","Usp43",2
"17725","Usp45",3
"17726","Usp46",3
"17727","Usp46os2",2
"17728","Usp47",3
"17729","Usp48",4
"17732","Usp50",2
"17733","Usp53",4
"17735","Usp6nl",3
"17736","Usp7",6
"17738","Usp9x",3
"17743","Utp11",3
"17744","Utp14a",2
"17746","Utp15",2
"17749","Utp23",4
"17752","Utp6",3
"17753","Utrn",4
"17756","Uty",3
"17757","Uvrag",2
"17758","Uvssa",3
"17759","Uxs1",2
"17761","Vamp1",4
"17762","Vamp2",2
"17763","Vamp3",5
"17764","Vamp4",3
"17766","Vamp7",2
"17768","Vangl1",2
"17769","Vangl2",3
"17770","Vapa",2
"17771","Vapb",3
"17773","Vars2",2
"17775","Vasn",2
"17777","Vat1",2
"17779","Vav1",2
"17780","Vav2",2
"17781","Vav3",3
"17782","Vax1",2
"17784","Vax2os",2
"17786","Vcam1",4
"17787","Vcan",3
"17788","Vcl",2
"17790","Vcpip1",2
"17792","Vdac1",4
"17794","Vdr",2
"17795","Vegfa",2
"17797","Vegfc",2
"17798","Vegfd",3
"17800","Vezf1",2
"17801","Vezt",3
"17805","Vgll3",3
"17807","Vhl",2
"17810","Vim",3
"17812","Vipas39",2
"17813","Vipr1",2
"17815","Virma",2
"17818","Vldlr",6
"17819","Vma21",2
"17847","Vmn2r88",2
"17850","Vmp1",2
"17851","Vnn1",2
"17853","Vopp1",2
"17855","Vps11",2
"17856","Vps13a",5
"17857","Vps13b",3
"17859","Vps13d",3
"17861","Vps18",2
"17864","Vps26b",3
"17866","Vps29",5
"17867","Vps33a",2
"17869","Vps35",2
"17870","Vps36",3
"17871","Vps37a",3
"17875","Vps39",2
"17876","Vps41",3
"17879","Vps4b",2
"17880","Vps50",2
"17882","Vps53",3
"17883","Vps54",2
"17885","Vps8",2
"17886","Vps9d1",2
"17887","Vrk1",2
"17888","Vrk2",2
"17897","Vsir",2
"17898","Vsnl1",2
"17899","Vsp35l",5
"17901","Vstm2b",3
"17905","Vsx1",2
"17907","Vta1",2
"17909","Vti1a",5
"17911","Vtn",2
"17916","Vwa5a",2
"17919","Vwa8",3
"17920","Vwc2",2
"17925","Wac",4
"17927","Wapl",2
"17928","Wars2",2
"17932","Wasf3",2
"17933","Washc1",2
"17934","Washc2",3
"17935","Washc3",4
"17936","Washc4",4
"17938","Wasl",4
"17939","Wbp11",3
"17940","Wbp1l",3
"17943","Wbp4",2
"17944","Wbscr25",2
"17945","Wdcp",2
"17946","Wdfy1",4
"17948","Wdfy3",3
"17951","Wdpcp",2
"17952","Wdr1",3
"17955","Wdr13",2
"17956","Wdr17",2
"17957","Wdr18",2
"17958","Wdr19",2
"17959","Wdr20",3
"17960","Wdr20rt",2
"17963","Wdr26",5
"17966","Wdr31",2
"17967","Wdr33",3
"17969","Wdr35",2
"17970","Wdr36",2
"17971","Wdr37",6
"17972","Wdr38",2
"17973","Wdr4",3
"17974","Wdr41",2
"17975","Wdr43",2
"17976","Wdr44",2
"17978","Wdr46",2
"17979","Wdr47",2
"17980","Wdr48",4
"17981","Wdr5",2
"17982","Wdr53",2
"17983","Wdr54",2
"17987","Wdr6",2
"17989","Wdr61",4
"17990","Wdr62",2
"17993","Wdr66",3
"17996","Wdr73",2
"17997","Wdr75",2
"17998","Wdr76",2
"17999","Wdr77",2
"18007","Wdr91",2
"18008","Wdr92",3
"18009","Wdr95",2
"18012","Wdyhv1",2
"18013","Wee1",2
"18014","Wee2",2
"18023","Wfdc3",2
"18028","Whamm",2
"18029","Whrn",4
"18031","Wipf1",2
"18032","Wipf2",2
"18034","Wipi1",5
"18035","Wipi2",3
"18036","Wisp1",2
"18038","Wiz",3
"18039","Wls",3
"18040","Wnk1",3
"18041","Wnk2",3
"18053","Wnt4",2
"18054","Wnt5a",4
"18055","Wnt5b",2
"18056","Wnt6",2
"18058","Wnt7b",2
"18060","Wnt8b",3
"18061","Wnt9a",2
"18062","Wnt9b",2
"18066","Wrn",3
"18069","Wsb2",2
"18070","Wscd1",2
"18076","Wwc1",2
"18077","Wwc2",5
"18078","Wwox",4
"18079","Wwp1",2
"18080","Wwp2",5
"18081","Wwtr1",3
"18082","Xab2",3
"18083","Xaf1",2
"18084","Xbp1",3
"18088","Xiap",6
"18090","Xist",2
"18091","Xk",2
"18093","Xkr6",2
"18094","Xkr8",2
"18096","Xndc1",2
"18102","Xpo1",3
"18103","Xpo4",5
"18105","Xpo6",2
"18106","Xpo7",6
"18107","Xpot",3
"18108","Xpr1",9
"18110","Xrcc2",2
"18111","Xrcc3",2
"18112","Xrcc4",2
"18114","Xrcc6",2
"18115","Xrn1",3
"18116","Xrn2",2
"18121","Yaf2",2
"18122","Yap1",2
"18123","Yars",2
"18126","Ybx1",2
"18128","Ybx3",2
"18130","Yeats2",2
"18132","Yes1",3
"18133","Yif1a",2
"18135","Yipf1",2
"18136","Yipf2",2
"18137","Yipf3",2
"18138","Yipf4",2
"18140","Yipf6",3
"18143","Ykt6",2
"18144","Ylpm1",2
"18145","Yme1l1",4
"18146","Yod1",2
"18147","Ypel1",3
"18148","Ypel2",3
"18151","Ypel5",2
"18153","Ythdc1",2
"18155","Ythdf1",3
"18156","Ythdf2",2
"18157","Ythdf3",3
"18158","Ywhab",5
"18159","Ywhae",4
"18160","Ywhag",3
"18161","Ywhaq",3
"18162","Ywhaz",2
"18163","Yy1",4
"18169","Zbed3",3
"18172","Zbp1",2
"18173","Zbtb1",2
"18174","Zbtb10",2
"18178","Zbtb14",4
"18179","Zbtb16",2
"18180","Zbtb17",2
"18183","Zbtb20",7
"18184","Zbtb21",2
"18186","Zbtb24",2
"18190","Zbtb32",2
"18191","Zbtb33",2
"18192","Zbtb34",2
"18193","Zbtb37",2
"18194","Zbtb38",4
"18196","Zbtb4",4
"18198","Zbtb41",2
"18200","Zbtb43",2
"18201","Zbtb44",3
"18202","Zbtb45",2
"18203","Zbtb46",4
"18205","Zbtb49",2
"18207","Zbtb7a",2
"18208","Zbtb7b",2
"18209","Zbtb7c",2
"18213","Zc2hc1a",3
"18215","Zc2hc1c",3
"18218","Zc3h12a",2
"18219","Zc3h12c",2
"18221","Zc3h13",3
"18222","Zc3h14",3
"18223","Zc3h15",4
"18225","Zc3h6",2
"18227","Zc3h7b",2
"18229","Zc3hav1",2
"18236","Zcchc14",4
"18237","Zcchc17",2
"18240","Zcchc24",2
"18241","Zcchc3",2
"18242","Zcchc4",2
"18243","Zcchc7",3
"18244","Zcchc8",2
"18246","Zcrb1",2
"18253","Zdhhc14",4
"18254","Zdhhc15",2
"18256","Zdhhc17",4
"18257","Zdhhc18",2
"18259","Zdhhc2",4
"18260","Zdhhc20",2
"18261","Zdhhc21",2
"18264","Zdhhc24",2
"18265","Zdhhc3",4
"18267","Zdhhc5",2
"18268","Zdhhc6",5
"18270","Zdhhc8",2
"18271","Zdhhc9",2
"18272","Zeb1",2
"18273","Zeb2",3
"18275","Zfand2a",3
"18276","Zfand2b",2
"18277","Zfand3",5
"18279","Zfand5",5
"18280","Zfand6",2
"18281","Zfat",3
"18285","Zfhx3",6
"18286","Zfhx4",2
"18288","Zfp101",2
"18290","Zfp106",3
"18294","Zfp110",3
"18295","Zfp111",2
"18302","Zfp128",2
"18305","Zfp133-ps",2
"18306","Zfp14",2
"18308","Zfp142",5
"18309","Zfp143",2
"18311","Zfp148",6
"18312","Zfp157",2
"18313","Zfp160",2
"18318","Zfp185",2
"18320","Zfp2",2
"18322","Zfp207",3
"18323","Zfp213",2
"18327","Zfp235",2
"18328","Zfp236",2
"18330","Zfp24",6
"18331","Zfp248",3
"18334","Zfp260",4
"18335","Zfp263",2
"18337","Zfp266",4
"18340","Zfp276",4
"18341","Zfp277",2
"18342","Zfp28",3
"18345","Zfp280d",2
"18346","Zfp281",2
"18347","Zfp282",2
"18348","Zfp286",5
"18349","Zfp287",3
"18350","Zfp292",5
"18353","Zfp30",2
"18354","Zfp316",3
"18356","Zfp318",5
"18357","Zfp319",4
"18358","Zfp322a",2
"18361","Zfp329",3
"18365","Zfp346",2
"18367","Zfp352",2
"18370","Zfp354c",2
"18374","Zfp365",2
"18375","Zfp367",2
"18376","Zfp369",2
"18378","Zfp36l2",2
"18379","Zfp37",2
"18383","Zfp385b",2
"18385","Zfp386",2
"18387","Zfp39",2
"18389","Zfp397",3
"18390","Zfp398",6
"18392","Zfp407",2
"18395","Zfp410",2
"18405","Zfp445",3
"18408","Zfp451",5
"18411","Zfp458",2
"18413","Zfp462",2
"18414","Zfp467",3
"18419","Zfp493",2
"18420","Zfp503",2
"18421","Zfp507",2
"18423","Zfp511",3
"18427","Zfp516",2
"18429","Zfp518b",2
"18430","Zfp52",2
"18431","Zfp521",2
"18436","Zfp532",2
"18441","Zfp553",2
"18442","Zfp558",2
"18443","Zfp560",2
"18445","Zfp568",2
"18448","Zfp574",3
"18455","Zfp592",3
"18456","Zfp593",2
"18457","Zfp595",2
"18458","Zfp597",4
"18461","Zfp60",2
"18462","Zfp606",3
"18464","Zfp608",2
"18466","Zfp612",2
"18468","Zfp618",4
"18470","Zfp62",2
"18471","Zfp622",4
"18473","Zfp626",3
"18475","Zfp629",2
"18477","Zfp638",4
"18479","Zfp64",5
"18480","Zfp644",4
"18481","Zfp646",2
"18483","Zfp651",3
"18484","Zfp652",3
"18488","Zfp655",3
"18491","Zfp664",2
"18493","Zfp668",2
"18494","Zfp672",2
"18496","Zfp68",5
"18499","Zfp689",2
"18503","Zfp697",2
"18504","Zfp703",2
"18505","Zfp704",2
"18506","Zfp706",2
"18507","Zfp707",2
"18508","Zfp709",2
"18509","Zfp710",2
"18512","Zfp715",2
"18514","Zfp729a",4
"18525","Zfp763",2
"18527","Zfp770",2
"18528","Zfp771",6
"18529","Zfp772",2
"18533","Zfp78",2
"18534","Zfp783",2
"18537","Zfp787",3
"18538","Zfp788",2
"18541","Zfp800",5
"18542","Zfp804a",2
"18544","Zfp81",2
"18546","Zfp811",2
"18549","Zfp820",2
"18551","Zfp825",3
"18552","Zfp827",2
"18555","Zfp84",2
"18556","Zfp846",2
"18561","Zfp865",3
"18568","Zfp871",2
"18576","Zfp91",4
"18579","Zfp930",2
"18585","Zfp941",2
"18587","Zfp943",2
"18589","Zfp945",3
"18592","Zfp949",2
"18593","Zfp950",3
"18600","Zfp957",2
"18603","Zfp961",2
"18605","Zfp975",2
"18607","Zfp983",2
"18611","Zfpm1",2
"18612","Zfpm2",2
"18613","Zfr",3
"18615","Zfx",4
"18617","Zfyve1",2
"18620","Zfyve21",2
"18622","Zfyve27",4
"18625","Zg16",3
"18629","Zhx3",4
"18630","Zic1",2
"18632","Zic3",2
"18633","Zic4",2
"18634","Zik1",2
"18635","Zim1",2
"18638","Zkscan1",4
"18639","Zkscan14",3
"18642","Zkscan3",3
"18645","Zkscan6",2
"18647","Zkscan8",3
"18649","Zmat2",2
"18651","Zmat4",3
"18653","Zmiz1",5
"18657","Zmym2",2
"18658","Zmym3",3
"18659","Zmym4",2
"18660","Zmym5",3
"18662","Zmynd11",4
"18665","Zmynd19",3
"18666","Zmynd8",4
"18668","Znhit1",2
"18674","Znrf1",3
"18675","Znrf2",4
"18676","Znrf3",2
"18684","Zpr1",2
"18685","Zranb1",3
"18687","Zranb3",2
"18689","Zrsr2",3
"18691","Zscan12",2
"18695","Zscan21",3
"18696","Zscan22",2
"18700","Zswim2",2
"18704","Zswim6",2
"18706","Zswim8",2
"18707","Zswim9",2
"18709","Zw10",3
"18711","Zwint",6
"18714","Zxdc",3
"18716","Zyg11b",2
"18718","Zzef1",3
